dataset,filename,label
PTB_XL,records500_19000_19685_hr.out,OCSVM
PTB_XL,records500_19000_19686_hr.out,OCSVM
PTB_XL,records500_19000_19687_hr.out,OCSVM
PTB_XL,records500_19000_19688_hr.out,MP
PTB_XL,records500_19000_19689_hr.out,PCA
PTB_XL,records500_19000_19690_hr.out,OCSVM
PTB_XL,records500_19000_19691_hr.out,OCSVM
PTB_XL,records500_19000_19692_hr.out,HBOS
PTB_XL,records500_19000_19693_hr.out,HBOS
PTB_XL,records500_19000_19694_hr.out,OCSVM
PTB_XL,records500_19000_19695_hr.out,OCSVM
PTB_XL,records500_19000_19696_hr.out,MP
PTB_XL,records500_19000_19697_hr.out,OCSVM
PTB_XL,records500_19000_19698_hr.out,OCSVM
PTB_XL,records500_19000_19699_hr.out,OCSVM
PTB_XL,records500_19000_19700_hr.out,NORMA
PTB_XL,records500_19000_19701_hr.out,NORMA
PTB_XL,records500_19000_19702_hr.out,PCA
PTB_XL,records500_19000_19703_hr.out,PCA
PTB_XL,records500_19000_19704_hr.out,PCA
PTB_XL,records500_19000_19705_hr.out,OCSVM
PTB_XL,records500_19000_19706_hr.out,OCSVM
PTB_XL,records500_19000_19707_hr.out,PCA
PTB_XL,records500_19000_19708_hr.out,PCA
PTB_XL,records500_19000_19709_hr.out,NORMA
PTB_XL,records500_19000_19710_hr.out,PCA
PTB_XL,records500_19000_19711_hr.out,PCA
PTB_XL,records500_19000_19712_hr.out,OCSVM
PTB_XL,records500_19000_19713_hr.out,MP
PTB_XL,records500_19000_19714_hr.out,PCA
PTB_XL,records500_19000_19715_hr.out,OCSVM
PTB_XL,records500_19000_19716_hr.out,LOF
PTB_XL,records500_19000_19717_hr.out,HBOS
PTB_XL,records500_19000_19718_hr.out,OCSVM
PTB_XL,records500_19000_19719_hr.out,NORMA
PTB_XL,records500_19000_19720_hr.out,OCSVM
PTB_XL,records500_19000_19721_hr.out,MP
PTB_XL,records500_19000_19722_hr.out,OCSVM
PTB_XL,records500_19000_19723_hr.out,OCSVM
PTB_XL,records500_19000_19724_hr.out,OCSVM
PTB_XL,records500_19000_19725_hr.out,OCSVM
PTB_XL,records500_19000_19726_hr.out,PCA
PTB_XL,records500_19000_19727_hr.out,LOF
PTB_XL,records500_19000_19728_hr.out,OCSVM
PTB_XL,records500_19000_19729_hr.out,LOF
PTB_XL,records500_19000_19730_hr.out,OCSVM
PTB_XL,records500_19000_19731_hr.out,PCA
PTB_XL,records500_19000_19732_hr.out,PCA
PTB_XL,records500_19000_19733_hr.out,OCSVM
PTB_XL,records500_19000_19734_hr.out,NORMA
PTB_XL,records500_19000_19735_hr.out,NORMA
PTB_XL,records500_19000_19736_hr.out,MP
PTB_XL,records500_19000_19737_hr.out,PCA
PTB_XL,records500_19000_19738_hr.out,PCA
PTB_XL,records500_19000_19739_hr.out,IFOREST
PTB_XL,records500_19000_19740_hr.out,OCSVM
PTB_XL,records500_19000_19741_hr.out,LOF
PTB_XL,records500_19000_19742_hr.out,OCSVM
PTB_XL,records500_19000_19743_hr.out,OCSVM
PTB_XL,records500_19000_19744_hr.out,OCSVM
PTB_XL,records500_19000_19745_hr.out,OCSVM
PTB_XL,records500_19000_19746_hr.out,OCSVM
PTB_XL,records500_19000_19747_hr.out,OCSVM
PTB_XL,records500_19000_19748_hr.out,OCSVM
PTB_XL,records500_19000_19749_hr.out,OCSVM
PTB_XL,records500_19000_19750_hr.out,NORMA
PTB_XL,records500_19000_19751_hr.out,PCA
PTB_XL,records500_19000_19752_hr.out,PCA
PTB_XL,records500_19000_19753_hr.out,OCSVM
PTB_XL,records500_19000_19754_hr.out,OCSVM
PTB_XL,records500_19000_19755_hr.out,OCSVM
PTB_XL,records500_19000_19756_hr.out,OCSVM
PTB_XL,records500_19000_19757_hr.out,OCSVM
PTB_XL,records500_19000_19758_hr.out,OCSVM
PTB_XL,records500_19000_19759_hr.out,MP
PTB_XL,records500_19000_19760_hr.out,OCSVM
PTB_XL,records500_19000_19761_hr.out,PCA
PTB_XL,records500_19000_19762_hr.out,OCSVM
PTB_XL,records500_19000_19763_hr.out,PCA
PTB_XL,records500_19000_19764_hr.out,OCSVM
PTB_XL,records500_19000_19765_hr.out,NORMA
PTB_XL,records500_19000_19766_hr.out,PCA
PTB_XL,records500_19000_19767_hr.out,HBOS
PTB_XL,records500_19000_19768_hr.out,MP
PTB_XL,records500_19000_19769_hr.out,HBOS
PTB_XL,records500_19000_19770_hr.out,OCSVM
PTB_XL,records500_19000_19771_hr.out,LOF
PTB_XL,records500_19000_19772_hr.out,OCSVM
PTB_XL,records500_19000_19773_hr.out,PCA
PTB_XL,records500_19000_19774_hr.out,OCSVM
PTB_XL,records500_19000_19775_hr.out,OCSVM
PTB_XL,records500_19000_19776_hr.out,PCA
PTB_XL,records500_19000_19777_hr.out,PCA
PTB_XL,records500_19000_19778_hr.out,OCSVM
PTB_XL,records500_19000_19779_hr.out,PCA
PTB_XL,records500_19000_19780_hr.out,PCA
PTB_XL,records500_19000_19781_hr.out,PCA
PTB_XL,records500_19000_19782_hr.out,OCSVM
PTB_XL,records500_19000_19783_hr.out,PCA
PTB_XL,records500_19000_19784_hr.out,OCSVM
PTB_XL,records500_19000_19785_hr.out,OCSVM
PTB_XL,records500_19000_19786_hr.out,MP
PTB_XL,records500_19000_19787_hr.out,PCA
PTB_XL,records500_19000_19788_hr.out,OCSVM
PTB_XL,records500_19000_19789_hr.out,HBOS
PTB_XL,records500_19000_19790_hr.out,PCA
PTB_XL,records500_19000_19791_hr.out,OCSVM
PTB_XL,records500_19000_19792_hr.out,OCSVM
PTB_XL,records500_19000_19793_hr.out,PCA
PTB_XL,records500_19000_19794_hr.out,PCA
PTB_XL,records500_19000_19795_hr.out,HBOS
PTB_XL,records500_19000_19796_hr.out,PCA
PTB_XL,records500_19000_19797_hr.out,MP
PTB_XL,records500_19000_19798_hr.out,HBOS
PTB_XL,records500_19000_19799_hr.out,PCA
PTB_XL,records500_19000_19800_hr.out,OCSVM
PTB_XL,records500_19000_19801_hr.out,PCA
PTB_XL,records500_19000_19802_hr.out,PCA
PTB_XL,records500_19000_19803_hr.out,PCA
PTB_XL,records500_19000_19804_hr.out,OCSVM
PTB_XL,records500_19000_19805_hr.out,OCSVM
PTB_XL,records500_19000_19806_hr.out,PCA
PTB_XL,records500_19000_19807_hr.out,PCA
PTB_XL,records500_19000_19808_hr.out,OCSVM
PTB_XL,records500_19000_19809_hr.out,OCSVM
PTB_XL,records500_19000_19810_hr.out,OCSVM
PTB_XL,records500_19000_19811_hr.out,NORMA
PTB_XL,records500_19000_19812_hr.out,OCSVM
PTB_XL,records500_19000_19813_hr.out,OCSVM
PTB_XL,records500_19000_19814_hr.out,MP
PTB_XL,records500_19000_19815_hr.out,OCSVM
PTB_XL,records500_19000_19816_hr.out,MP
PTB_XL,records500_19000_19817_hr.out,HBOS
PTB_XL,records500_19000_19818_hr.out,OCSVM
PTB_XL,records500_19000_19819_hr.out,OCSVM
PTB_XL,records500_19000_19820_hr.out,IFOREST
PTB_XL,records500_19000_19821_hr.out,OCSVM
PTB_XL,records500_19000_19822_hr.out,LOF
PTB_XL,records500_19000_19823_hr.out,MP
PTB_XL,records500_19000_19824_hr.out,OCSVM
PTB_XL,records500_19000_19825_hr.out,IFOREST
PTB_XL,records500_19000_19826_hr.out,MP
PTB_XL,records500_19000_19827_hr.out,MP
PTB_XL,records500_19000_19828_hr.out,PCA
PTB_XL,records500_19000_19829_hr.out,HBOS
PTB_XL,records500_19000_19830_hr.out,OCSVM
PTB_XL,records500_19000_19831_hr.out,PCA
PTB_XL,records500_19000_19832_hr.out,NORMA
PTB_XL,records500_19000_19833_hr.out,OCSVM
PTB_XL,records500_19000_19834_hr.out,IFOREST
PTB_XL,records500_19000_19835_hr.out,OCSVM
PTB_XL,records500_19000_19836_hr.out,MP
PTB_XL,records500_19000_19837_hr.out,OCSVM
PTB_XL,records500_19000_19838_hr.out,OCSVM
PTB_XL,records500_19000_19839_hr.out,OCSVM
PTB_XL,records500_19000_19840_hr.out,IFOREST
PTB_XL,records500_19000_19841_hr.out,AE
PTB_XL,records500_19000_19842_hr.out,PCA
PTB_XL,records500_19000_19843_hr.out,PCA
PTB_XL,records500_19000_19844_hr.out,HBOS
PTB_XL,records500_19000_19845_hr.out,OCSVM
PTB_XL,records500_19000_19846_hr.out,OCSVM
PTB_XL,records500_19000_19847_hr.out,LOF
PTB_XL,records500_19000_19848_hr.out,HBOS
PTB_XL,records500_19000_19849_hr.out,NORMA
PTB_XL,records500_19000_19850_hr.out,OCSVM
PTB_XL,records500_19000_19851_hr.out,OCSVM
PTB_XL,records500_19000_19852_hr.out,OCSVM
PTB_XL,records500_19000_19853_hr.out,OCSVM
PTB_XL,records500_19000_19854_hr.out,OCSVM
PTB_XL,records500_19000_19855_hr.out,OCSVM
PTB_XL,records500_19000_19856_hr.out,OCSVM
PTB_XL,records500_19000_19857_hr.out,OCSVM
PTB_XL,records500_19000_19858_hr.out,PCA
PTB_XL,records500_19000_19859_hr.out,OCSVM
PTB_XL,records500_19000_19860_hr.out,OCSVM
PTB_XL,records500_19000_19861_hr.out,PCA
PTB_XL,records500_19000_19862_hr.out,HBOS
PTB_XL,records500_19000_19863_hr.out,OCSVM
PTB_XL,records500_19000_19864_hr.out,MP
PTB_XL,records500_19000_19865_hr.out,PCA
PTB_XL,records500_19000_19866_hr.out,PCA
PTB_XL,records500_19000_19867_hr.out,OCSVM
PTB_XL,records500_19000_19868_hr.out,PCA
PTB_XL,records500_19000_19869_hr.out,OCSVM
PTB_XL,records500_19000_19870_hr.out,PCA
PTB_XL,records500_19000_19871_hr.out,MP
PTB_XL,records500_19000_19872_hr.out,MP
PTB_XL,records500_19000_19873_hr.out,OCSVM
PTB_XL,records500_19000_19874_hr.out,MP
PTB_XL,records500_19000_19875_hr.out,OCSVM
PTB_XL,records500_19000_19876_hr.out,MP
PTB_XL,records500_19000_19877_hr.out,NORMA
PTB_XL,records500_19000_19878_hr.out,OCSVM
PTB_XL,records500_19000_19879_hr.out,LOF
PTB_XL,records500_19000_19880_hr.out,PCA
PTB_XL,records500_19000_19881_hr.out,NORMA
PTB_XL,records500_19000_19882_hr.out,NORMA
PTB_XL,records500_19000_19883_hr.out,MP
PTB_XL,records500_19000_19884_hr.out,PCA
PTB_XL,records500_19000_19885_hr.out,OCSVM
PTB_XL,records500_19000_19886_hr.out,OCSVM
PTB_XL,records500_19000_19887_hr.out,OCSVM
PTB_XL,records500_19000_19888_hr.out,OCSVM
PTB_XL,records500_19000_19889_hr.out,OCSVM
PTB_XL,records500_19000_19890_hr.out,OCSVM
PTB_XL,records500_19000_19891_hr.out,OCSVM
PTB_XL,records500_19000_19892_hr.out,OCSVM
PTB_XL,records500_19000_19893_hr.out,PCA
PTB_XL,records500_19000_19894_hr.out,OCSVM
PTB_XL,records500_19000_19895_hr.out,OCSVM
PTB_XL,records500_19000_19896_hr.out,LOF
PTB_XL,records500_19000_19897_hr.out,OCSVM
PTB_XL,records500_19000_19898_hr.out,PCA
PTB_XL,records500_19000_19899_hr.out,OCSVM
PTB_XL,records500_19000_19900_hr.out,HBOS
PTB_XL,records500_19000_19901_hr.out,OCSVM
PTB_XL,records500_19000_19902_hr.out,OCSVM
PTB_XL,records500_19000_19903_hr.out,PCA
PTB_XL,records500_19000_19904_hr.out,OCSVM
PTB_XL,records500_19000_19905_hr.out,OCSVM
PTB_XL,records500_19000_19906_hr.out,PCA
PTB_XL,records500_19000_19907_hr.out,PCA
PTB_XL,records500_19000_19908_hr.out,OCSVM
PTB_XL,records500_19000_19909_hr.out,OCSVM
PTB_XL,records500_19000_19910_hr.out,PCA
PTB_XL,records500_19000_19911_hr.out,PCA
PTB_XL,records500_19000_19912_hr.out,OCSVM
PTB_XL,records500_19000_19913_hr.out,OCSVM
PTB_XL,records500_19000_19914_hr.out,OCSVM
PTB_XL,records500_19000_19915_hr.out,OCSVM
PTB_XL,records500_19000_19916_hr.out,PCA
PTB_XL,records500_19000_19917_hr.out,OCSVM
PTB_XL,records500_19000_19918_hr.out,OCSVM
PTB_XL,records500_19000_19919_hr.out,OCSVM
PTB_XL,records500_19000_19920_hr.out,LOF
PTB_XL,records500_19000_19921_hr.out,LOF
PTB_XL,records500_19000_19922_hr.out,HBOS
PTB_XL,records500_19000_19923_hr.out,LOF
PTB_XL,records500_19000_19924_hr.out,OCSVM
PTB_XL,records500_19000_19925_hr.out,OCSVM
PTB_XL,records500_19000_19926_hr.out,OCSVM
PTB_XL,records500_19000_19927_hr.out,PCA
PTB_XL,records500_19000_19928_hr.out,OCSVM
PTB_XL,records500_19000_19929_hr.out,PCA
PTB_XL,records500_19000_19930_hr.out,OCSVM
PTB_XL,records500_19000_19931_hr.out,PCA
PTB_XL,records500_19000_19932_hr.out,OCSVM
PTB_XL,records500_19000_19933_hr.out,OCSVM
PTB_XL,records500_19000_19934_hr.out,OCSVM
PTB_XL,records500_19000_19935_hr.out,PCA
PTB_XL,records500_19000_19936_hr.out,OCSVM
PTB_XL,records500_19000_19937_hr.out,MP
PTB_XL,records500_19000_19938_hr.out,PCA
PTB_XL,records500_19000_19939_hr.out,OCSVM
PTB_XL,records500_19000_19940_hr.out,OCSVM
PTB_XL,records500_19000_19941_hr.out,OCSVM
PTB_XL,records500_19000_19942_hr.out,HBOS
PTB_XL,records500_19000_19943_hr.out,OCSVM
PTB_XL,records500_19000_19944_hr.out,OCSVM
PTB_XL,records500_19000_19945_hr.out,HBOS
PTB_XL,records500_19000_19946_hr.out,OCSVM
PTB_XL,records500_19000_19947_hr.out,OCSVM
PTB_XL,records500_19000_19948_hr.out,OCSVM
PTB_XL,records500_19000_19949_hr.out,OCSVM
PTB_XL,records500_19000_19950_hr.out,PCA
PTB_XL,records500_19000_19951_hr.out,PCA
PTB_XL,records500_19000_19952_hr.out,OCSVM
PTB_XL,records500_19000_19953_hr.out,OCSVM
PTB_XL,records500_19000_19954_hr.out,OCSVM
PTB_XL,records500_19000_19955_hr.out,OCSVM
PTB_XL,records500_19000_19956_hr.out,NORMA
PTB_XL,records500_19000_19957_hr.out,OCSVM
PTB_XL,records500_19000_19958_hr.out,PCA
PTB_XL,records500_19000_19959_hr.out,OCSVM
PTB_XL,records500_19000_19960_hr.out,MP
PTB_XL,records500_19000_19961_hr.out,PCA
PTB_XL,records500_19000_19962_hr.out,PCA
PTB_XL,records500_19000_19963_hr.out,OCSVM
PTB_XL,records500_19000_19964_hr.out,OCSVM
PTB_XL,records500_19000_19965_hr.out,OCSVM
PTB_XL,records500_19000_19966_hr.out,OCSVM
PTB_XL,records500_19000_19967_hr.out,PCA
PTB_XL,records500_19000_19968_hr.out,PCA
PTB_XL,records500_19000_19969_hr.out,OCSVM
PTB_XL,records500_19000_19970_hr.out,OCSVM
PTB_XL,records500_19000_19971_hr.out,PCA
PTB_XL,records500_19000_19972_hr.out,LOF
PTB_XL,records500_19000_19973_hr.out,HBOS
PTB_XL,records500_19000_19974_hr.out,MP
PTB_XL,records500_19000_19975_hr.out,LOF
PTB_XL,records500_19000_19976_hr.out,MP
PTB_XL,records500_19000_19977_hr.out,OCSVM
PTB_XL,records500_19000_19978_hr.out,PCA
PTB_XL,records500_19000_19979_hr.out,PCA
PTB_XL,records500_19000_19980_hr.out,PCA
PTB_XL,records500_19000_19981_hr.out,OCSVM
PTB_XL,records500_19000_19982_hr.out,OCSVM
PTB_XL,records500_19000_19983_hr.out,MP
PTB_XL,records500_19000_19984_hr.out,OCSVM
PTB_XL,records500_19000_19985_hr.out,PCA
PTB_XL,records500_19000_19986_hr.out,NORMA
PTB_XL,records500_19000_19987_hr.out,OCSVM
PTB_XL,records500_19000_19988_hr.out,PCA
PTB_XL,records500_19000_19989_hr.out,OCSVM
PTB_XL,records500_19000_19990_hr.out,PCA
PTB_XL,records500_19000_19991_hr.out,LOF
PTB_XL,records500_19000_19992_hr.out,MP
PTB_XL,records500_19000_19993_hr.out,OCSVM
PTB_XL,records500_19000_19994_hr.out,OCSVM
PTB_XL,records500_19000_19995_hr.out,OCSVM
PTB_XL,records500_19000_19996_hr.out,OCSVM
PTB_XL,records500_19000_19997_hr.out,IFOREST
PTB_XL,records500_19000_19998_hr.out,OCSVM
PTB_XL,records500_19000_19999_hr.out,PCA
PTB_XL,records500_20000_20000_hr.out,OCSVM
PTB_XL,records500_20000_20001_hr.out,OCSVM
PTB_XL,records500_20000_20002_hr.out,MP
PTB_XL,records500_20000_20003_hr.out,PCA
PTB_XL,records500_20000_20004_hr.out,OCSVM
PTB_XL,records500_20000_20005_hr.out,PCA
PTB_XL,records500_20000_20006_hr.out,LOF
PTB_XL,records500_20000_20007_hr.out,OCSVM
PTB_XL,records500_20000_20008_hr.out,OCSVM
PTB_XL,records500_20000_20009_hr.out,OCSVM
PTB_XL,records500_20000_20010_hr.out,MP
PTB_XL,records500_20000_20011_hr.out,OCSVM
PTB_XL,records500_20000_20012_hr.out,OCSVM
PTB_XL,records500_20000_20013_hr.out,LOF
PTB_XL,records500_20000_20014_hr.out,OCSVM
PTB_XL,records500_20000_20015_hr.out,OCSVM
PTB_XL,records500_20000_20016_hr.out,OCSVM
PTB_XL,records500_20000_20017_hr.out,PCA
PTB_XL,records500_20000_20018_hr.out,OCSVM
PTB_XL,records500_20000_20019_hr.out,NORMA
PTB_XL,records500_20000_20020_hr.out,OCSVM
PTB_XL,records500_20000_20021_hr.out,OCSVM
PTB_XL,records500_20000_20022_hr.out,PCA
PTB_XL,records500_20000_20023_hr.out,OCSVM
PTB_XL,records500_20000_20024_hr.out,MP
PTB_XL,records500_20000_20025_hr.out,HBOS
PTB_XL,records500_20000_20026_hr.out,HBOS
PTB_XL,records500_20000_20027_hr.out,OCSVM
PTB_XL,records500_20000_20028_hr.out,OCSVM
PTB_XL,records500_20000_20029_hr.out,PCA
PTB_XL,records500_20000_20030_hr.out,OCSVM
PTB_XL,records500_20000_20031_hr.out,PCA
PTB_XL,records500_20000_20032_hr.out,OCSVM
PTB_XL,records500_20000_20033_hr.out,PCA
PTB_XL,records500_20000_20034_hr.out,OCSVM
PTB_XL,records500_20000_20035_hr.out,MP
PTB_XL,records500_20000_20036_hr.out,PCA
PTB_XL,records500_20000_20037_hr.out,HBOS
PTB_XL,records500_20000_20038_hr.out,PCA
PTB_XL,records500_20000_20039_hr.out,PCA
PTB_XL,records500_20000_20040_hr.out,PCA
PTB_XL,records500_20000_20041_hr.out,NORMA
PTB_XL,records500_20000_20042_hr.out,PCA
PTB_XL,records500_20000_20043_hr.out,LOF
PTB_XL,records500_20000_20044_hr.out,OCSVM
PTB_XL,records500_20000_20045_hr.out,OCSVM
PTB_XL,records500_20000_20046_hr.out,MP
PTB_XL,records500_20000_20047_hr.out,OCSVM
PTB_XL,records500_20000_20048_hr.out,HBOS
PTB_XL,records500_20000_20049_hr.out,OCSVM
PTB_XL,records500_20000_20050_hr.out,OCSVM
PTB_XL,records500_20000_20051_hr.out,OCSVM
PTB_XL,records500_20000_20052_hr.out,PCA
PTB_XL,records500_20000_20053_hr.out,NORMA
PTB_XL,records500_20000_20054_hr.out,OCSVM
PTB_XL,records500_20000_20055_hr.out,MP
PTB_XL,records500_20000_20056_hr.out,MP
PTB_XL,records500_20000_20057_hr.out,OCSVM
PTB_XL,records500_20000_20058_hr.out,HBOS
PTB_XL,records500_20000_20059_hr.out,OCSVM
PTB_XL,records500_20000_20060_hr.out,OCSVM
PTB_XL,records500_20000_20061_hr.out,OCSVM
PTB_XL,records500_20000_20062_hr.out,MP
PTB_XL,records500_20000_20063_hr.out,OCSVM
PTB_XL,records500_20000_20064_hr.out,PCA
PTB_XL,records500_20000_20065_hr.out,OCSVM
PTB_XL,records500_20000_20066_hr.out,OCSVM
PTB_XL,records500_20000_20067_hr.out,MP
PTB_XL,records500_20000_20068_hr.out,OCSVM
PTB_XL,records500_20000_20069_hr.out,PCA
PTB_XL,records500_20000_20070_hr.out,MP
PTB_XL,records500_20000_20071_hr.out,HBOS
PTB_XL,records500_20000_20072_hr.out,MP
PTB_XL,records500_20000_20073_hr.out,PCA
PTB_XL,records500_20000_20074_hr.out,OCSVM
PTB_XL,records500_20000_20075_hr.out,OCSVM
PTB_XL,records500_20000_20076_hr.out,OCSVM
PTB_XL,records500_20000_20077_hr.out,PCA
PTB_XL,records500_20000_20078_hr.out,OCSVM
PTB_XL,records500_20000_20079_hr.out,MP
PTB_XL,records500_20000_20080_hr.out,MP
PTB_XL,records500_20000_20081_hr.out,MP
PTB_XL,records500_20000_20082_hr.out,PCA
PTB_XL,records500_20000_20083_hr.out,OCSVM
PTB_XL,records500_20000_20084_hr.out,OCSVM
PTB_XL,records500_20000_20085_hr.out,PCA
PTB_XL,records500_20000_20086_hr.out,OCSVM
PTB_XL,records500_20000_20087_hr.out,OCSVM
PTB_XL,records500_20000_20088_hr.out,OCSVM
PTB_XL,records500_20000_20089_hr.out,OCSVM
PTB_XL,records500_20000_20090_hr.out,OCSVM
PTB_XL,records500_20000_20091_hr.out,OCSVM
PTB_XL,records500_20000_20092_hr.out,MP
PTB_XL,records500_20000_20093_hr.out,LOF
PTB_XL,records500_20000_20094_hr.out,HBOS
PTB_XL,records500_20000_20095_hr.out,HBOS
PTB_XL,records500_20000_20096_hr.out,MP
PTB_XL,records500_20000_20097_hr.out,PCA
PTB_XL,records500_20000_20098_hr.out,PCA
PTB_XL,records500_20000_20099_hr.out,NORMA
PTB_XL,records500_20000_20100_hr.out,MP
PTB_XL,records500_20000_20101_hr.out,OCSVM
PTB_XL,records500_20000_20102_hr.out,PCA
PTB_XL,records500_20000_20103_hr.out,PCA
PTB_XL,records500_20000_20104_hr.out,PCA
PTB_XL,records500_20000_20105_hr.out,MP
PTB_XL,records500_20000_20106_hr.out,PCA
PTB_XL,records500_20000_20107_hr.out,LOF
PTB_XL,records500_20000_20108_hr.out,OCSVM
PTB_XL,records500_20000_20109_hr.out,OCSVM
PTB_XL,records500_20000_20110_hr.out,OCSVM
PTB_XL,records500_20000_20111_hr.out,OCSVM
PTB_XL,records500_20000_20112_hr.out,OCSVM
PTB_XL,records500_20000_20113_hr.out,PCA
PTB_XL,records500_20000_20114_hr.out,MP
PTB_XL,records500_20000_20115_hr.out,OCSVM
PTB_XL,records500_20000_20116_hr.out,OCSVM
PTB_XL,records500_20000_20117_hr.out,OCSVM
PTB_XL,records500_20000_20118_hr.out,NORMA
PTB_XL,records500_20000_20119_hr.out,PCA
PTB_XL,records500_20000_20120_hr.out,PCA
PTB_XL,records500_20000_20121_hr.out,OCSVM
PTB_XL,records500_20000_20122_hr.out,OCSVM
PTB_XL,records500_20000_20123_hr.out,OCSVM
PTB_XL,records500_20000_20124_hr.out,OCSVM
PTB_XL,records500_20000_20125_hr.out,PCA
PTB_XL,records500_20000_20126_hr.out,OCSVM
PTB_XL,records500_20000_20127_hr.out,HBOS
PTB_XL,records500_20000_20128_hr.out,HBOS
PTB_XL,records500_20000_20129_hr.out,OCSVM
PTB_XL,records500_20000_20130_hr.out,OCSVM
PTB_XL,records500_20000_20131_hr.out,PCA
PTB_XL,records500_20000_20132_hr.out,OCSVM
PTB_XL,records500_20000_20133_hr.out,OCSVM
PTB_XL,records500_20000_20134_hr.out,OCSVM
PTB_XL,records500_20000_20135_hr.out,OCSVM
PTB_XL,records500_20000_20136_hr.out,OCSVM
PTB_XL,records500_20000_20137_hr.out,OCSVM
PTB_XL,records500_20000_20138_hr.out,OCSVM
PTB_XL,records500_20000_20139_hr.out,OCSVM
PTB_XL,records500_20000_20140_hr.out,LOF
PTB_XL,records500_20000_20141_hr.out,NORMA
PTB_XL,records500_20000_20142_hr.out,OCSVM
PTB_XL,records500_20000_20143_hr.out,OCSVM
PTB_XL,records500_20000_20144_hr.out,NORMA
PTB_XL,records500_20000_20145_hr.out,PCA
PTB_XL,records500_20000_20146_hr.out,OCSVM
PTB_XL,records500_20000_20147_hr.out,PCA
PTB_XL,records500_20000_20148_hr.out,OCSVM
PTB_XL,records500_20000_20149_hr.out,OCSVM
PTB_XL,records500_20000_20150_hr.out,OCSVM
PTB_XL,records500_20000_20151_hr.out,OCSVM
PTB_XL,records500_20000_20152_hr.out,PCA
PTB_XL,records500_20000_20153_hr.out,NORMA
PTB_XL,records500_20000_20154_hr.out,PCA
PTB_XL,records500_20000_20155_hr.out,OCSVM
PTB_XL,records500_20000_20156_hr.out,OCSVM
PTB_XL,records500_20000_20157_hr.out,PCA
PTB_XL,records500_20000_20158_hr.out,PCA
PTB_XL,records500_20000_20159_hr.out,PCA
PTB_XL,records500_20000_20160_hr.out,OCSVM
PTB_XL,records500_20000_20161_hr.out,PCA
PTB_XL,records500_20000_20162_hr.out,OCSVM
PTB_XL,records500_20000_20163_hr.out,PCA
PTB_XL,records500_20000_20164_hr.out,OCSVM
PTB_XL,records500_20000_20165_hr.out,HBOS
PTB_XL,records500_20000_20166_hr.out,NORMA
PTB_XL,records500_20000_20167_hr.out,PCA
PTB_XL,records500_20000_20168_hr.out,PCA
PTB_XL,records500_20000_20169_hr.out,PCA
PTB_XL,records500_20000_20170_hr.out,MP
PTB_XL,records500_20000_20171_hr.out,LOF
PTB_XL,records500_20000_20172_hr.out,OCSVM
PTB_XL,records500_20000_20173_hr.out,NORMA
PTB_XL,records500_20000_20174_hr.out,OCSVM
PTB_XL,records500_20000_20175_hr.out,OCSVM
PTB_XL,records500_20000_20176_hr.out,OCSVM
PTB_XL,records500_20000_20177_hr.out,OCSVM
PTB_XL,records500_20000_20178_hr.out,OCSVM
PTB_XL,records500_20000_20179_hr.out,OCSVM
PTB_XL,records500_20000_20180_hr.out,OCSVM
PTB_XL,records500_20000_20181_hr.out,MP
PTB_XL,records500_20000_20182_hr.out,HBOS
PTB_XL,records500_20000_20183_hr.out,PCA
PTB_XL,records500_20000_20184_hr.out,PCA
PTB_XL,records500_20000_20185_hr.out,OCSVM
PTB_XL,records500_20000_20186_hr.out,NORMA
PTB_XL,records500_20000_20187_hr.out,MP
PTB_XL,records500_20000_20188_hr.out,OCSVM
PTB_XL,records500_20000_20189_hr.out,PCA
PTB_XL,records500_20000_20190_hr.out,OCSVM
PTB_XL,records500_20000_20191_hr.out,OCSVM
PTB_XL,records500_20000_20192_hr.out,OCSVM
PTB_XL,records500_20000_20193_hr.out,OCSVM
PTB_XL,records500_20000_20194_hr.out,PCA
PTB_XL,records500_20000_20195_hr.out,OCSVM
PTB_XL,records500_20000_20196_hr.out,NORMA
PTB_XL,records500_20000_20197_hr.out,PCA
PTB_XL,records500_20000_20198_hr.out,IFOREST
PTB_XL,records500_20000_20199_hr.out,OCSVM
PTB_XL,records500_20000_20200_hr.out,OCSVM
PTB_XL,records500_20000_20201_hr.out,OCSVM
PTB_XL,records500_20000_20202_hr.out,PCA
PTB_XL,records500_20000_20203_hr.out,PCA
PTB_XL,records500_20000_20204_hr.out,LOF
PTB_XL,records500_20000_20205_hr.out,NORMA
PTB_XL,records500_20000_20206_hr.out,LOF
PTB_XL,records500_20000_20207_hr.out,OCSVM
PTB_XL,records500_20000_20208_hr.out,LOF
PTB_XL,records500_20000_20209_hr.out,OCSVM
PTB_XL,records500_20000_20210_hr.out,LOF
PTB_XL,records500_20000_20211_hr.out,OCSVM
PTB_XL,records500_20000_20212_hr.out,NORMA
PTB_XL,records500_20000_20213_hr.out,OCSVM
PTB_XL,records500_20000_20214_hr.out,NORMA
PTB_XL,records500_20000_20215_hr.out,OCSVM
PTB_XL,records500_20000_20216_hr.out,IFOREST
PTB_XL,records500_20000_20217_hr.out,NORMA
PTB_XL,records500_20000_20218_hr.out,OCSVM
PTB_XL,records500_20000_20219_hr.out,PCA
PTB_XL,records500_20000_20220_hr.out,OCSVM
PTB_XL,records500_20000_20221_hr.out,OCSVM
